solv	root	loosen	Latin	absolute,absolution,absolve,dissolution	v:1	solv(0)=loosen	c:0	solu/solut
somn	root	sleep	Latin	insomnia,somnambulate,somniloquy,somnolent	v:1	somn(0)=sleep	c:0	
son	root	sound	Latin	consonant,consonance,dissonance,dissonant	v:1	son(0)=sound	c:0	
soph	root	wise, wisdom	Greek	philosopher,philosophical,philosophy,sophism	v:1	soph(0)=wise, wisdom	c:0	sophy
spect	root	to see, look, watch	Latin	aspect,auspicious,circumspect,conspectus	v:1	spect(0)=to see, look, watch	c:0	spec/spic/spectro
spher	root	ball	Greek	atmosphere,atmospherics,bathysphere,biosphere	v:1	spher(0)=ball	c:0	sphere
spir	root	breathe	Latin	aspirate,aspiration,aspire,conspiracy	v:1	spir(0)=breathe	c:0	spiro
spor	root	sowing; seed	Greek	Diaspora,sporangium,spore,sporophyll	v:1	spor(0)=sowing; seed	c:0	sporo/spori
sta	root	stand, standing, stabilize	Latin and Greek	aerostat,aerostatics,apostasy,apostate	v:1	sta(0)=stand, standing, stabilize	c:0	stas/stat/stant/stance
stell	root	star	Latin	constellation,interstellar,stellar,stellate	v:1	stell(0)=star	c:0	
strict	root	bind, tighten	Latin	astringent,constrain,constrict,restrain	v:1	strict(0)=bind, tighten	c:0	string/strain
struct	root	build	Latin	construct,construction,destroy,destruction	v:1	struct(0)=build	c:0	
su	prefix	under, below	Latin	suspect,suspicious	v:1	su-(0)=under, below	c:0	
sub	prefix	under, after	Latin	subaqueous,subcategory,subclass,subcompact	v:1	sub-(0)=under, after	c:0	
suc	prefix	under,  below	Latin	succeed,success,succumb	v:1	suc-(0)=under,  below	c:0	
suf	prefix	under, below	Latin	suffer,suffice,suffix,suffocate	v:1	suf-(0)=under, below	c:0	
sum	prefix	under, below	Latin	summon	v:2	sum-(0)=under, below | sum(0)=highest	c:2	summ
sup	prefix	under, below	Latin	supplant,supply,support,suppress	v:1	sup-(0)=under, below	c:0	
super	prefix	above, over	Latin	insuperable,superable,superannuated,superfluous	v:1	super-(0)=above, over	c:0	supra/sur
sur	prefix	under, below	Latin	surreptitious,surrogate	v:1	sur-(0)=under, below	c:0	
surg	root	rise	Latin	insurgency,insurgent,insurrection,resurgent	v:1	surg(0)=rise	c:0	surr
sus	prefix	under,  below	Latin	susceptible,suspend,sustain	v:1	sus-(0)=under,  below	c:0	
syl	prefix	with, together with	Greek	decasyllable,disyllable,polysyllable,syllabary	v:1	syl-(0)=with, together with	c:0	
sym	prefix	with, together with	Greek	asymmetry,asymptote,symbiosis,symbol	v:1	sym-(0)=with, together with	c:0	
syn	prefix	with, together with	Greek	photosynthesis,synaesthesia,synagogue,synapse	v:1	syn-(0)=with, together with	c:0	
sys	prefix	with, together with	Greek	systaltic,systole	v:1	sys-(0)=with, together with	c:0	
tact	root	touch	Latin	contact,contiguity,contiguous,contingent	v:1	tact(0)=touch	c:0	tang/ting/tig
tax	root	arrangement, order	Greek	ataxia,geotaxis,heliotaxis,parataxis	v:1	tax(0)=arrangement, order	c:0	taxo
tele	root	distance, end	Greek	telecommunication,teleconference,telegenic,telegram	v:1	tele(0)=distance, end	c:0	tel/telo
temp	root	time	Latin	contemporary,contretemps,extemporaneous,tempest	v:1	temp1(1)=time	c:0	tempor
ten	root	to hold	Latin	abstain,abstinence,appertain,attain	v:1	ten(0)=to hold	c:0	tin/tain
tend	root	stretch	Latin	attend,attendance,attention,contend	v:1	tend(0)=stretch	c:0	tent/tens
term	root	end, boundary	Latin	coterminous,determine,exterminate,interminable	v:1	term(0)=end, boundary	c:0	
terr	root	earth, land	Latin	inter,subterranean,terra cotta,terrace	v:1	terr(0)=earth, land	c:0	terra
tetr	root	four	Greek	tetrad,tetragrammaton,tetrahedron,tetralogy	v:1	tetr(0)=four	c:0	tetra
text	root	weave	Latin	context,text,textile,texture	v:1	text(0)=weave	c:0	
the	root	god	Greek	apotheosis,atheism,atheist,henotheism	v:1	the(0)=god	c:0	theo
therm	root	heat, temperature	Greek	diathermy,endothermic,eurytherm,exothermic	v:1	therm(0)=heat, temperature	c:0	thermo
tom	root	to cut	Greek	anatomy,appendectomy,atom,colostomy	v:1	tom(0)=to cut	c:0	tome/tomy/stomy
tort	root	twist	Latin	contort,contortion,contortionist,distort	v:1	tort(0)=twist	c:0	
tra	prefix	across, over, to the other side	Latin	intransigent,intransitive,neurotransmitter,traduce	v:1	tra-(0)=across, over, to the other side	c:0	trans
tract	root	draw, pull	Latin	abstract,attract,attraction,attractive	v:1	tract(0)=draw, pull	c:0	
tri	root	three	Latin	triad,triangle,triathlon,tricentennial	v:1	tri(0)=three	c:0	
trib	root	grant; allot	Latin	attribute,attribution,attributive,contribute	v:1	trib(0)=grant; allot	c:0	
trit	root	friction, wearing away	Latin	attrition,contrite,contrition,detritus	v:1	trit(0)=friction, wearing away	c:0	
trop	root	turn, change	Greek	allotrope,allotropy,diatropism,entropy	v:1	trop(0)=turn, change	c:0	
troph	root	nourishment	Greek	atrophy,dystrophy,eutrophic,hypertrophy	v:1	troph(0)=nourishment	c:0	tropho/trophy
trud	root	push	Latin	intrude,intrusive,obtrude,obtrusive	v:1	trud(0)=push	c:0	trus
tude	suffix	state or condition of	Latin	altitude,amplitude,aptitude,beatitude	v:1	-tude(0)=state or condition of	c:0	
turb	root	confusion	Latin	disturb,disturbance,imperturbable,perturb	v:1	turb(0)=confusion	c:0	
ty	suffix	state or quality of being	Latin	abnormality,ambiguity,amity,annuity	v:1	-ty(0)=state or quality of being	c:0	ity/uity/eity
ule	suffix	small	Latin	capsule,gemmule,globule,molecule	v:1	-ule(0)=small	c:0	
ulent	suffix	characterized by, full of	Latin	corpulent,flatulent,fraudulent,turbulent	v:1	-ulent(0)=characterized by, full of	c:0	
ulous	suffix	tending to, characterized by	Latin	credulous,edentulous,incredulous,ridiculous	v:1	-ulous(0)=tending to, characterized by	c:0	
ultra	prefix	beyond, excessive	Latin	ultracritical,ultramodern,ultrasound,ultraviolet	v:1	ultra-(0)=beyond, excessive	c:0	
un	prefix	not	Old English	unable,unarmed,unaware,unbeaten	v:1	un-1(1)=not	c:0	
under	prefix	below, not enough	Old English	underachieve,underage,underbrush,undercharge	v:1	under-(0)=below, not enough	c:0	
uni	root	one	Latin	disunion,reunion,uniaxial,unicameral	v:1	uni(0)=one	c:0	
urb	root	city	Latin	conurbation,suburb,suburban,suburbia	v:1	urb(0)=city	c:0	
ure	suffix	act or process of	Latin	acupuncture,adventure,agriculture,aquaculture	v:1	-ure(0)=act or process of	c:0	
vac	root	empty	Latin	evacuate,vacancy,vacant,vacate	v:1	vac(0)=empty	c:0	
vad	root	to go	Latin	evade,evasive,invade,pervade	v:1	vad(0)=to go	c:0	vas
vag	root	wander	Latin	divagate,extravagant,vagabond,vagary	v:1	vag(0)=wander	c:0	
val	root	strength; worth	Latin	bivalent,divalent,equivalent,evaluate	v:1	val(0)=strength; worth	c:0	valu/valid
var	root	different	Latin	invariable,variant,variegated,variety	v:1	var(0)=different	c:0	
veni	root	to come	Latin	advent,avenue,contravene,convene	v:1	veni(0)=to come	c:0	vent/ven/vene
ver	root	truth	Latin	aver,inveracity,veracious,veracity	v:1	ver(0)=truth	c:0	
verb	root	word	Latin	adverb,proverb,proverbial,verb	v:1	verb(0)=word	c:0	
verd	root	green	Latin	verdant,verdigris,verdure	v:1	verd(0)=green	c:0	
vers	root	to turn; to be occupied with	Latin	adversary,adversative,adverse,adversity	v:1	vers(0)=to turn; to be occupied with	c:0	vert
vest	root	clothe; clothing	Latin	divest,invest,investment,investor	v:1	vest(0)=clothe; clothing	c:0	
via	root	way	Latin	deviation,viaduct	v:1	via(0)=way	c:0	
vic	root	in place of	Latin	vicar,vicarious,vice president,viceroy	v:1	vic(0)=in place of	c:0	
vid	root	see	Latin	envision,evidence,evident,invisible	v:1	vid(0)=see	c:0	vis/vise
vin	root	wine	Latin	vinaceous,vine,viniculture,vinifera	v:1	vin(0)=wine	c:0	vini/vint
vinc	root	conquer	Latin	convict,conviction,convince,evict	v:1	vinc(0)=conquer	c:0	vict/vanq
vir	root	man	Latin	triumvirate,virago,virile,virility	v:1	vir(0)=man	c:0	
viv	root	life, living, live	Latin	aquavit,arborvitae,avitaminosis,convivial	v:1	viv(0)=life, living, live	c:0	vivi/vit
voc	root	voice, to call	Latin	advocate,avocation,convocation,convoke	v:1	voc(0)=voice, to call	c:0	voke
void	root	empty	Latin	avoid,devoid,void	v:1	void(0)=empty	c:0	
vol	root	wish, intention, will	Latin	benevolence,benevolent,involuntary,malevolent	v:1	vol(0)=wish, intention, will	c:0	
volv	root	roll, turn	Latin	convoluted,convolution,convolve,convolvulus	v:1	volv(0)=roll, turn	c:0	volu/volut
vor	root	to eat	Latin	carnivore,carnivorous,granivorous,herbivore	v:1	vor(0)=to eat	c:0	
with	prefix	back, away	Old English	withdraw,withhold,within,without	v:1	with-(0)=back, away	c:0	
xanth	root	yellow	Greek	xanthein,xanthic,xanthine,xanthous	v:1	xanth(0)=yellow	c:0	xantho
xen	root	foreign	Greek	xenophobia	v:1	xen(0)=foreign	c:0	xeno
xer	root	dry	Greek	phylloxera,xerography,xerophilous,xerophyte	v:1	xer(0)=dry	c:0	xero/xeri
y	suffix	characterized by; full of; tending to	Old English	bony,bouncy,chancy,chewy	v:2	-y1(1)=characterized by; full of; tending to | -y2(2)=state, quality, act, or practice of	c:1	ey
zo	root	animal, life	Greek	anthozoan,Archeozoic,azoic,Cenozoic	v:1	zo(0)=animal, life	c:0	zoo
zyg	root	pair	Greek	azygous,syzygy,zygospore,zygote	v:1	zyg(0)=pair	c:0	zygo
